gene_id,token_id,gene_name,nonzero_median,gene_version_x,gene_biotype_x,Chromosome_x,Start_x,End_x,scenic_tf,gene_version_y,gene_biotype_y,Chromosome_y,Start_y,End_y,gene_version,gene_biotype,Chromosome,Start,End
ENSG00000112992,4123,NNT,2.9547694435862377,18.0,protein_coding,5,43602691.0,43707405.0,False,18.0,protein_coding,5,43602691.0,43707405.0,18.0,protein_coding,5,43602691.0,43707405.0
ENSG00000112996,4124,MRPS30,2.026461362671697,11.0,protein_coding,5,44808946.0,44820428.0,False,11.0,protein_coding,5,44808946.0,44820428.0,11.0,protein_coding,5,44808946.0,44820428.0
ENSG00000113013,4125,HSPA9,2.922166411637437,16.0,protein_coding,5,138553755.0,138575675.0,False,16.0,protein_coding,5,138553755.0,138575675.0,16.0,protein_coding,5,138553755.0,138575675.0
ENSG00000113048,4126,MRPS27,2.15644100391953,19.0,protein_coding,5,72214952.0,72321717.0,False,19.0,protein_coding,5,72214952.0,72321717.0,19.0,protein_coding,5,72214952.0,72321717.0
ENSG00000113068,4127,PFDN1,2.228667312331285,10.0,protein_coding,5,140245034.0,140303113.0,False,10.0,protein_coding,5,140245034.0,140303113.0,10.0,protein_coding,5,140245034.0,140303113.0
ENSG00000113070,4128,HBEGF,2.688047949227144,8.0,protein_coding,5,140332842.0,140346603.0,False,8.0,protein_coding,5,140332842.0,140346603.0,8.0,protein_coding,5,140332842.0,140346603.0
ENSG00000113073,4129,SLC4A9,3.4463248535033943,15.0,protein_coding,5,140360193.0,140375141.0,False,15.0,protein_coding,5,140360193.0,140375141.0,15.0,protein_coding,5,140360193.0,140375141.0
ENSG00000113083,4130,LOX,2.452384014368331,15.0,protein_coding,5,122063194.0,122078413.0,False,15.0,protein_coding,5,122063194.0,122078413.0,15.0,protein_coding,5,122063194.0,122078413.0
ENSG00000113088,4131,GZMK,8.963694329569075,6.0,protein_coding,5,55024255.0,55034570.0,False,6.0,protein_coding,5,55024255.0,55034570.0,6.0,protein_coding,5,55024255.0,55034570.0
ENSG00000113100,4132,CDH9,7.058101471522934,10.0,protein_coding,5,26880596.0,27121150.0,False,10.0,protein_coding,5,26880596.0,27121150.0,10.0,protein_coding,5,26880596.0,27121150.0
ENSG00000113108,4133,APBB3,2.3860656196327508,20.0,protein_coding,5,140558267.0,140564781.0,False,20.0,protein_coding,5,140558267.0,140564781.0,20.0,protein_coding,5,140558267.0,140564781.0
ENSG00000113119,4134,TMCO6,1.8977968626572572,13.0,protein_coding,5,140639434.0,140645408.0,False,13.0,protein_coding,5,140639434.0,140645408.0,13.0,protein_coding,5,140639434.0,140645408.0
ENSG00000113140,4135,SPARC,12.657016287512617,11.0,protein_coding,5,151661095.0,151686975.0,False,11.0,protein_coding,5,151661095.0,151686975.0,11.0,protein_coding,5,151661095.0,151686975.0
ENSG00000113141,4136,IK,2.6681247312468597,19.0,protein_coding,5,140647057.0,140662480.0,False,19.0,protein_coding,5,140647057.0,140662480.0,19.0,protein_coding,5,140647057.0,140662480.0
ENSG00000113161,4137,HMGCR,3.583314571312392,17.0,protein_coding,5,75336328.0,75364001.0,False,17.0,protein_coding,5,75336328.0,75364001.0,17.0,protein_coding,5,75336328.0,75364001.0
ENSG00000113163,4138,CERT1,3.422083784852126,19.0,protein_coding,5,75356344.0,75512138.0,False,19.0,protein_coding,5,75356344.0,75512138.0,19.0,protein_coding,5,75356344.0,75512138.0
ENSG00000113194,4139,FAF2,2.507678718732022,13.0,protein_coding,5,176447627.0,176510074.0,False,13.0,protein_coding,5,176447627.0,176510074.0,13.0,protein_coding,5,176447627.0,176510074.0
ENSG00000113196,4140,HAND1,3.1072095337197374,3.0,protein_coding,5,154474971.0,154478227.0,True,3.0,protein_coding,5,154474971.0,154478227.0,3.0,protein_coding,5,154474971.0,154478227.0
ENSG00000113205,4141,PCDHB3,3.324654729669711,5.0,protein_coding,5,141100472.0,141103827.0,False,5.0,protein_coding,5,141100472.0,141103827.0,5.0,protein_coding,5,141100472.0,141103827.0
ENSG00000113209,4142,PCDHB5,2.079343590110259,9.0,protein_coding,5,141135205.0,141138615.0,False,9.0,protein_coding,5,141135205.0,141138615.0,9.0,protein_coding,5,141135205.0,141138615.0
ENSG00000113211,4143,PCDHB6,4.283851934288964,6.0,protein_coding,5,141150056.0,141153287.0,False,6.0,protein_coding,5,141150056.0,141153287.0,6.0,protein_coding,5,141150056.0,141153287.0
ENSG00000113212,4144,PCDHB7,3.481174958741502,7.0,protein_coding,5,141172643.0,141176383.0,False,7.0,protein_coding,5,141172643.0,141176383.0,7.0,protein_coding,5,141172643.0,141176383.0
ENSG00000113231,4145,PDE8B,4.855189854769812,14.0,protein_coding,5,77210448.0,77428256.0,False,14.0,protein_coding,5,77210448.0,77428256.0,14.0,protein_coding,5,77210448.0,77428256.0
ENSG00000113240,4146,CLK4,2.5827230229915994,14.0,protein_coding,5,178602663.0,178630615.0,False,14.0,protein_coding,5,178602663.0,178630615.0,14.0,protein_coding,5,178602663.0,178630615.0
ENSG00000113248,4147,PCDHB15,2.3890130391415108,6.0,protein_coding,5,141245394.0,141249365.0,False,6.0,protein_coding,5,141245394.0,141249365.0,6.0,protein_coding,5,141245394.0,141249365.0
ENSG00000113249,4148,HAVCR1,2.2884667197212045,14.0,protein_coding,5,157026741.0,157069396.0,False,14.0,protein_coding,5,157026741.0,157069396.0,14.0,protein_coding,5,157026741.0,157069396.0
ENSG00000113262,4149,GRM6,3.013148011381114,16.0,protein_coding,5,178977586.0,178996206.0,False,16.0,protein_coding,5,178977586.0,178996206.0,16.0,protein_coding,5,178977586.0,178996206.0
ENSG00000113263,4150,ITK,3.1770404661135103,14.0,protein_coding,5,157142932.0,157255185.0,False,14.0,protein_coding,5,157142932.0,157255185.0,14.0,protein_coding,5,157142932.0,157255185.0
ENSG00000113269,4151,RNF130,5.433975441838716,14.0,protein_coding,5,179911650.0,180072113.0,False,14.0,protein_coding,5,179911650.0,180072113.0,14.0,protein_coding,5,179911650.0,180072113.0
ENSG00000113272,4152,THG1L,1.596545411661104,14.0,protein_coding,5,157731419.0,157741449.0,False,14.0,protein_coding,5,157731419.0,157741449.0,14.0,protein_coding,5,157731419.0,157741449.0
ENSG00000113273,4153,ARSB,3.3484771126979513,17.0,protein_coding,5,78777208.0,78986087.0,False,17.0,protein_coding,5,78777208.0,78986087.0,17.0,protein_coding,5,78777208.0,78986087.0
ENSG00000113282,4154,CLINT1,2.578874800447125,14.0,protein_coding,5,157785742.0,157859145.0,False,14.0,protein_coding,5,157785742.0,157859145.0,14.0,protein_coding,5,157785742.0,157859145.0
ENSG00000113296,4155,THBS4,4.872794730684548,14.0,protein_coding,5,79991310.0,80083287.0,False,14.0,protein_coding,5,79991310.0,80083287.0,14.0,protein_coding,5,79991310.0,80083287.0
ENSG00000113300,4156,CNOT6,2.9072095862007696,13.0,protein_coding,5,180494378.0,180578358.0,True,13.0,protein_coding,5,180494378.0,180578358.0,13.0,protein_coding,5,180494378.0,180578358.0
ENSG00000113302,4157,IL12B,1.6507087469612949,6.0,protein_coding,5,159314779.0,159330863.0,False,6.0,protein_coding,5,159314779.0,159330863.0,6.0,protein_coding,5,159314779.0,159330863.0
ENSG00000113303,4158,BTNL8,2.485698314822319,12.0,protein_coding,5,180899076.0,180950906.0,False,12.0,protein_coding,5,180899076.0,180950906.0,12.0,protein_coding,5,180899076.0,180950906.0
ENSG00000113312,4159,TTC1,2.3815096825439874,12.0,protein_coding,5,160009112.0,160065543.0,False,12.0,protein_coding,5,160009112.0,160065543.0,12.0,protein_coding,5,160009112.0,160065543.0
ENSG00000113318,4160,MSH3,3.224239650004895,11.0,protein_coding,5,80654651.0,80876815.0,False,11.0,protein_coding,5,80654651.0,80876815.0,11.0,protein_coding,5,80654651.0,80876815.0
ENSG00000113319,4161,RASGRF2,4.578919593001074,13.0,protein_coding,5,80960362.0,81230162.0,False,13.0,protein_coding,5,80960362.0,81230162.0,13.0,protein_coding,5,80960362.0,81230162.0
ENSG00000113327,4162,GABRG2,3.110101195785312,17.0,protein_coding,5,162000056.0,162162977.0,False,17.0,protein_coding,5,162000056.0,162162977.0,17.0,protein_coding,5,162000056.0,162162977.0
ENSG00000113328,4163,CCNG1,2.5538635944091506,19.0,protein_coding,5,163437568.0,163446151.0,False,19.0,protein_coding,5,163437568.0,163446151.0,19.0,protein_coding,5,163437568.0,163446151.0
ENSG00000113356,4164,POLR3G,2.2146712447605976,13.0,protein_coding,5,90471747.0,90514557.0,False,13.0,protein_coding,5,90471747.0,90514557.0,13.0,protein_coding,5,90471747.0,90514557.0
ENSG00000113360,4165,DROSHA,3.331302477089711,17.0,protein_coding,5,31400493.0,31532196.0,False,17.0,protein_coding,5,31400493.0,31532196.0,17.0,protein_coding,5,31400493.0,31532196.0
ENSG00000113361,4166,CDH6,4.433208385700987,13.0,protein_coding,5,31193685.0,31329146.0,False,13.0,protein_coding,5,31193685.0,31329146.0,13.0,protein_coding,5,31193685.0,31329146.0
ENSG00000113368,4167,LMNB1,2.5665174712934147,12.0,protein_coding,5,126776622.0,126837020.0,False,12.0,protein_coding,5,126776622.0,126837020.0,12.0,protein_coding,5,126776622.0,126837020.0
ENSG00000113369,4168,ARRDC3,2.9069222604813962,9.0,protein_coding,5,91368630.0,91383317.0,False,9.0,protein_coding,5,91368630.0,91383317.0,9.0,protein_coding,5,91368630.0,91383317.0
ENSG00000113384,4169,GOLPH3,2.4025527988529456,14.0,protein_coding,5,32124715.0,32174319.0,False,14.0,protein_coding,5,32124715.0,32174319.0,14.0,protein_coding,5,32124715.0,32174319.0
ENSG00000113387,4170,SUB1,5.485207815230999,12.0,protein_coding,5,32531632.0,32604079.0,False,12.0,protein_coding,5,32531632.0,32604079.0,12.0,protein_coding,5,32531632.0,32604079.0
ENSG00000113389,4171,NPR3,3.2539984764693433,16.0,protein_coding,5,32689069.0,32791724.0,False,16.0,protein_coding,5,32689069.0,32791724.0,16.0,protein_coding,5,32689069.0,32791724.0
ENSG00000113391,4172,FAM172A,5.332410106647283,19.0,protein_coding,5,93617724.0,94111699.0,False,19.0,protein_coding,5,93617724.0,94111699.0,19.0,protein_coding,5,93617724.0,94111699.0
ENSG00000113396,4173,SLC27A6,5.389800808342765,13.0,protein_coding,5,128538012.0,129033642.0,False,13.0,protein_coding,5,128538012.0,129033642.0,13.0,protein_coding,5,128538012.0,129033642.0
ENSG00000113407,4174,TARS1,2.0927462217869737,14.0,protein_coding,5,33440695.0,33468091.0,False,14.0,protein_coding,5,33440695.0,33468091.0,14.0,protein_coding,5,33440695.0,33468091.0
ENSG00000113430,4175,IRX4,1.923122825913242,10.0,protein_coding,5,1877412.0,1887236.0,True,10.0,protein_coding,5,1877412.0,1887236.0,10.0,protein_coding,5,1877412.0,1887236.0
ENSG00000113441,4176,LNPEP,2.8514926507221277,16.0,protein_coding,5,96935393.0,97037513.0,False,16.0,protein_coding,5,96935393.0,97037513.0,16.0,protein_coding,5,96935393.0,97037513.0
ENSG00000113448,4177,PDE4D,16.22791765730251,20.0,protein_coding,5,58969037.0,60522120.0,False,20.0,protein_coding,5,58969037.0,60522120.0,20.0,protein_coding,5,58969037.0,60522120.0
ENSG00000113456,4178,RAD1,1.9059420317407318,20.0,protein_coding,5,34905259.0,34918989.0,False,20.0,protein_coding,5,34905259.0,34918989.0,20.0,protein_coding,5,34905259.0,34918989.0
ENSG00000113460,4179,BRIX1,2.1047174908875266,13.0,protein_coding,5,34915676.0,34925996.0,False,13.0,protein_coding,5,34915676.0,34925996.0,13.0,protein_coding,5,34915676.0,34925996.0
ENSG00000113492,4180,AGXT2,6.653367747849927,14.0,protein_coding,5,34998100.0,35048135.0,False,14.0,protein_coding,5,34998100.0,35048135.0,14.0,protein_coding,5,34998100.0,35048135.0
ENSG00000113494,4181,PRLR,4.352480796246493,17.0,protein_coding,5,35048755.0,35230487.0,False,17.0,protein_coding,5,35048755.0,35230487.0,17.0,protein_coding,5,35048755.0,35230487.0
ENSG00000113504,4182,SLC12A7,1.941413614542739,21.0,protein_coding,5,1050383.0,1112063.0,False,21.0,protein_coding,5,1050383.0,1112063.0,21.0,protein_coding,5,1050383.0,1112063.0
ENSG00000113520,4183,IL4,3.6808879211399517,11.0,protein_coding,5,132673985.0,132682678.0,False,11.0,protein_coding,5,132673985.0,132682678.0,11.0,protein_coding,5,132673985.0,132682678.0
ENSG00000113522,4184,RAD50,2.6310058005538712,14.0,protein_coding,5,132556018.0,132646349.0,False,14.0,protein_coding,5,132556018.0,132646349.0,14.0,protein_coding,5,132556018.0,132646349.0
ENSG00000113525,4185,IL5,3.584839158010345,10.0,protein_coding,5,132541444.0,132556838.0,False,10.0,protein_coding,5,132541444.0,132556838.0,10.0,protein_coding,5,132541444.0,132556838.0
ENSG00000113532,4186,ST8SIA4,3.0730926346037957,13.0,protein_coding,5,100806932.0,100903282.0,False,13.0,protein_coding,5,100806932.0,100903282.0,13.0,protein_coding,5,100806932.0,100903282.0
ENSG00000113552,4187,GNPDA1,1.8806019686810944,16.0,protein_coding,5,141991748.0,142013041.0,False,16.0,protein_coding,5,141991748.0,142013041.0,16.0,protein_coding,5,141991748.0,142013041.0
ENSG00000113555,4188,PCDH12,2.160155604209073,6.0,protein_coding,5,141943580.0,141969741.0,False,6.0,protein_coding,5,141943580.0,141969741.0,6.0,protein_coding,5,141943580.0,141969741.0
ENSG00000113558,4189,SKP1,5.62894363913963,19.0,protein_coding,5,134148934.0,134176964.0,False,19.0,protein_coding,5,134148934.0,134176964.0,19.0,protein_coding,5,134148934.0,134176964.0
ENSG00000113569,4190,NUP155,2.3558314511592253,16.0,protein_coding,5,37288136.0,37371106.0,False,16.0,protein_coding,5,37288136.0,37371106.0,16.0,protein_coding,5,37288136.0,37371106.0
ENSG00000113575,4191,PPP2CA,2.516906185764352,11.0,protein_coding,5,134194034.0,134226073.0,False,11.0,protein_coding,5,134194034.0,134226073.0,11.0,protein_coding,5,134194034.0,134226073.0
ENSG00000113578,4192,FGF1,4.752335481787377,18.0,protein_coding,5,142592177.0,142698070.0,False,18.0,protein_coding,5,142592177.0,142698070.0,18.0,protein_coding,5,142592177.0,142698070.0
ENSG00000113580,4193,NR3C1,3.067289981615166,15.0,protein_coding,5,143277930.0,143435512.0,True,15.0,protein_coding,5,143277930.0,143435512.0,15.0,protein_coding,5,143277930.0,143435512.0
ENSG00000113583,4194,C5orf15,2.0431775563080676,8.0,protein_coding,5,133955509.0,133968674.0,False,8.0,protein_coding,5,133955509.0,133968674.0,8.0,protein_coding,5,133955509.0,133968674.0
ENSG00000113593,4195,PPWD1,2.460628617027282,12.0,protein_coding,5,65563235.0,65587549.0,False,12.0,protein_coding,5,65563235.0,65587549.0,12.0,protein_coding,5,65563235.0,65587549.0
ENSG00000113594,4196,LIFR,5.771682656539999,10.0,protein_coding,5,38474667.0,38608354.0,False,10.0,protein_coding,5,38474667.0,38608354.0,10.0,protein_coding,5,38474667.0,38608354.0
ENSG00000113595,4197,TRIM23,2.753559031278335,15.0,protein_coding,5,65589689.0,65625975.0,False,15.0,protein_coding,5,65589689.0,65625975.0,15.0,protein_coding,5,65589689.0,65625975.0
ENSG00000113597,4198,TRAPPC13,2.6834587589119265,18.0,protein_coding,5,65625003.0,65666233.0,False,18.0,protein_coding,5,65625003.0,65666233.0,18.0,protein_coding,5,65625003.0,65666233.0
ENSG00000113600,4199,C9,4.51180715240344,12.0,protein_coding,5,39284139.0,39371324.0,False,12.0,protein_coding,5,39284139.0,39371324.0,12.0,protein_coding,5,39284139.0,39371324.0
ENSG00000113615,4200,SEC24A,2.534589238968468,13.0,protein_coding,5,134648784.0,134727909.0,False,13.0,protein_coding,5,134648784.0,134727909.0,13.0,protein_coding,5,134648784.0,134727909.0
ENSG00000113621,4201,TXNDC15,2.2663624507506768,15.0,protein_coding,5,134874370.0,134901635.0,False,15.0,protein_coding,5,134874370.0,134901635.0,15.0,protein_coding,5,134874370.0,134901635.0
ENSG00000113638,4202,TTC33,2.4338536573168295,14.0,protein_coding,5,40512332.0,40755963.0,False,14.0,protein_coding,5,40512332.0,40755963.0,14.0,protein_coding,5,40512332.0,40755963.0
ENSG00000113643,4203,RARS1,2.1643802726320844,9.0,protein_coding,5,168486450.0,168519301.0,False,9.0,protein_coding,5,168486450.0,168519301.0,9.0,protein_coding,5,168486450.0,168519301.0
ENSG00000113645,4204,WWC1,6.487159458721081,15.0,protein_coding,5,168291644.0,168472303.0,False,15.0,protein_coding,5,168291644.0,168472303.0,15.0,protein_coding,5,168291644.0,168472303.0
ENSG00000113648,4205,MACROH2A1,3.689955105612062,17.0,protein_coding,5,135334380.0,135399914.0,False,17.0,protein_coding,5,135334380.0,135399914.0,17.0,protein_coding,5,135334380.0,135399914.0
ENSG00000113649,4206,TCERG1,2.8476854318140035,13.0,protein_coding,5,146447310.0,146511961.0,False,13.0,protein_coding,5,146447310.0,146511961.0,13.0,protein_coding,5,146447310.0,146511961.0
ENSG00000113657,4207,DPYSL3,7.92895626541964,13.0,protein_coding,5,147390807.0,147510068.0,False,13.0,protein_coding,5,147390807.0,147510068.0,13.0,protein_coding,5,147390807.0,147510068.0
ENSG00000113658,4208,SMAD5,2.6264896015378834,18.0,protein_coding,5,136132844.0,136188747.0,True,18.0,protein_coding,5,136132844.0,136188747.0,18.0,protein_coding,5,136132844.0,136188747.0
ENSG00000113712,4209,CSNK1A1,3.362491838549441,19.0,protein_coding,5,149492981.0,149551471.0,False,19.0,protein_coding,5,149492981.0,149551471.0,19.0,protein_coding,5,149492981.0,149551471.0
ENSG00000113716,4210,HMGXB3,2.008113258553342,13.0,protein_coding,5,150000045.0,150053142.0,True,13.0,protein_coding,5,150000045.0,150053142.0,13.0,protein_coding,5,150000045.0,150053142.0
ENSG00000113719,4211,ERGIC1,2.7302688370359425,17.0,protein_coding,5,172834250.0,172952792.0,False,17.0,protein_coding,5,172834250.0,172952792.0,17.0,protein_coding,5,172834250.0,172952792.0
ENSG00000113721,4212,PDGFRB,3.4214220310638965,14.0,protein_coding,5,150113838.0,150155872.0,False,14.0,protein_coding,5,150113838.0,150155872.0,14.0,protein_coding,5,150113838.0,150155872.0
ENSG00000113722,4213,CDX1,2.335653336350426,18.0,protein_coding,5,150166777.0,150184558.0,True,18.0,protein_coding,5,150166777.0,150184558.0,18.0,protein_coding,5,150166777.0,150184558.0
ENSG00000113732,4214,ATP6V0E1,4.204819626584014,9.0,protein_coding,5,172983770.0,173035445.0,False,9.0,protein_coding,5,172983770.0,173035445.0,9.0,protein_coding,5,172983770.0,173035445.0
ENSG00000113734,4215,BNIP1,1.7130827768287082,18.0,protein_coding,5,173144441.0,173164387.0,False,18.0,protein_coding,5,173144441.0,173164387.0,18.0,protein_coding,5,173144441.0,173164387.0
ENSG00000113739,4216,STC2,1.5571985812393263,11.0,protein_coding,5,173314722.0,173328447.0,False,11.0,protein_coding,5,173314722.0,173328447.0,11.0,protein_coding,5,173314722.0,173328447.0
ENSG00000113742,4217,CPEB4,4.513806134574362,14.0,protein_coding,5,173888348.0,173961980.0,False,14.0,protein_coding,5,173888348.0,173961980.0,14.0,protein_coding,5,173888348.0,173961980.0
ENSG00000113749,4218,HRH2,2.1681894493036222,8.0,protein_coding,5,175658029.0,175710756.0,False,8.0,protein_coding,5,175658029.0,175710756.0,8.0,protein_coding,5,175658029.0,175710756.0
ENSG00000113758,4219,DBN1,2.8787858947509375,14.0,protein_coding,5,177456607.0,177474401.0,False,14.0,protein_coding,5,177456607.0,177474401.0,14.0,protein_coding,5,177456607.0,177474401.0
ENSG00000113761,4220,ZNF346,3.4805553468654593,12.0,protein_coding,5,177022695.0,177081189.0,False,12.0,protein_coding,5,177022695.0,177081189.0,12.0,protein_coding,5,177022695.0,177081189.0
ENSG00000113763,4221,UNC5A,5.668697741081538,12.0,protein_coding,5,176810518.0,176880898.0,False,12.0,protein_coding,5,176810518.0,176880898.0,12.0,protein_coding,5,176810518.0,176880898.0
ENSG00000113790,4222,EHHADH,2.79280976930872,11.0,protein_coding,3,185190623.0,185281990.0,False,11.0,protein_coding,3,185190623.0,185281990.0,11.0,protein_coding,3,185190623.0,185281990.0
ENSG00000113805,4223,CNTN3,7.799491805867054,9.0,protein_coding,3,74262567.0,74614659.0,False,9.0,protein_coding,3,74262567.0,74614659.0,9.0,protein_coding,3,74262567.0,74614659.0
ENSG00000113810,4224,SMC4,3.223155383712583,16.0,protein_coding,3,160399273.0,160434954.0,False,16.0,protein_coding,3,160399273.0,160434954.0,16.0,protein_coding,3,160399273.0,160434954.0
ENSG00000113811,4225,SELENOK,3.42446524243654,12.0,protein_coding,3,53884416.0,53891885.0,False,12.0,protein_coding,3,53884416.0,53891885.0,12.0,protein_coding,3,53884416.0,53891885.0
ENSG00000113812,4226,ACTR8,1.808102608848089,14.0,protein_coding,3,53867065.0,53882152.0,False,14.0,protein_coding,3,53867065.0,53882152.0,14.0,protein_coding,3,53867065.0,53882152.0
ENSG00000113838,4227,TBCCD1,2.0955916086768918,13.0,protein_coding,3,186546066.0,186570543.0,False,13.0,protein_coding,3,186546066.0,186570543.0,13.0,protein_coding,3,186546066.0,186570543.0
